Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
QuantumUnit: A Proposal for Classic Multi-qubit Assertion Development,"Cloud Computing, Big Data and Emerging Topics",,,,10.1007/978-3-031-70807-7_9,Ignacio García-Rodríguez de GuzmánAntonio García de la Barrera AmoManuel Ángel SerranoMacario PoloMario Piattini,2025,https://link.springer.com/chapter/10.1007/978-3-031-70807-7_9,Conference paper
On Quantum-Assisted LDPC Decoding Augmented with&#xa0;Classical Post-processing,Parallel Processing and Applied Mathematics,,,,10.1007/978-3-031-30445-3_13,Aditya Das SarmaUtso MajumderVishnu VaidyaM Girish ChandraA Anil KumarSayantan Pramanik,2023,https://link.springer.com/chapter/10.1007/978-3-031-30445-3_13,Conference paper
Towards Context-Aware Search: Dynamic Facet Generation in&#xa0;Digital Libraries,The Semantic Web,,,,10.1007/978-3-032-25159-6_22,Mutahira KhalidMohamad Yaser JaradehSören AuerMarkus Stocker,2026,https://link.springer.com/chapter/10.1007/978-3-032-25159-6_22,Conference paper
Utilizing Quantum Particle Swarm Optimization for Multimodal Fusion of Gestures and Facial Expressions in Ensemble Conducting for Emotional Recognition,Music Intelligence,,,,10.1007/978-981-97-0576-4_4,Xiao HanFuyang ChenJunrong Ban,2024,https://link.springer.com/chapter/10.1007/978-981-97-0576-4_4,Conference paper
Blockchain-Based Platform for&#xa0;IoT Sensor Data Management,Intelligent Systems and Data Science,,,,10.1007/978-981-99-7649-2_11,An Cong TranTran Minh TaiPhan Lam Nhut HuyNgoc Huynh Pham,2024,https://link.springer.com/chapter/10.1007/978-981-99-7649-2_11,Conference paper
Benchmarking the&#xa0;D-Wave Quantum Annealer as&#xa0;a&#xa0;Sparse Boltzmann Machine: Recognition and&#xa0;Timing Performances,Unconventional Computation and Natural Computation,,,,10.1007/978-3-031-63742-1_4,Jess ParkNick ChancellorDavid GriffinViv KendonSusan Stepney,2024,https://link.springer.com/chapter/10.1007/978-3-031-63742-1_4,Conference paper
Finding Many Collisions via&#xa0;Reusable Quantum Walks,Advances in Cryptology – EUROCRYPT 2023,,,,10.1007/978-3-031-30589-4_8,Xavier BonnetainAndré ChaillouxAndré SchrottenloherYixin Shen,2023,https://link.springer.com/chapter/10.1007/978-3-031-30589-4_8,Conference paper
A Static Analysis of&#xa0;Entanglement,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-031-82703-7_3,Nicola AssoliniAlessandra Di PierroIsabella Mastroeni,2025,https://link.springer.com/chapter/10.1007/978-3-031-82703-7_3,Conference paper
Boolean Key-Exchange Protocol with&#xa0;BLAKE3 Security (BKEX-B3),Proceedings of International Conference on Computing Systems and Intelligent Applications,,,,10.1007/978-981-96-8350-5_12,Alvary K. KwalaAlpna MishraShri Kant,2026,https://link.springer.com/chapter/10.1007/978-981-96-8350-5_12,Conference paper
Towards a&#xa0;Quantum-Resistant Weak Verifiable Delay Function,Progress in Cryptology – LATINCRYPT 2023,,,,10.1007/978-3-031-44469-2_8,Thomas DecruLuciano MainoAntonio Sanso,2023,https://link.springer.com/chapter/10.1007/978-3-031-44469-2_8,Conference paper
Cross-Domain Lattice-Based DAA Scheme with&#xa0;Shared Private-Key for&#xa0;Internet of&#xa0;Things System,Information and Communications Security,,,,10.1007/978-981-95-3540-8_11,Minzhi LiangLiquan ChenYinghua JiangXuyan MinJin QianJun Luo,2026,https://link.springer.com/chapter/10.1007/978-981-95-3540-8_11,Conference paper
A Simple Implementation of&#xa0;an&#xa0;Entangler Circuit by&#xa0;Using Quantum Linear Optics,Computational Science and Its Applications – ICCSA 2023 Workshops,,,,10.1007/978-3-031-37105-9_9,Marco SimonettiDamiano PerriOsvaldo Gervasi,2023,https://link.springer.com/chapter/10.1007/978-3-031-37105-9_9,Conference paper
Measure-Rewind-Extract: Tighter Proofs of&#xa0;One-Way to&#xa0;Hiding and&#xa0;CCA Security in&#xa0;the&#xa0;Quantum Random Oracle Model,Advances in Cryptology – ASIACRYPT 2024,,,,10.1007/978-981-96-0894-2_1,Jiangxia GeHeming LiaoRui Xue,2025,https://link.springer.com/chapter/10.1007/978-981-96-0894-2_1,Conference paper
Federated Resource Allocation for HPC Services,Nordic e-Infrastructure Tomorrow,,,,10.1007/978-3-031-86240-3_9,Ilja LivensonAhti SaarMarina AdomeitEivind LysøEmma-Lisa HanssonJarno LaitinenAnders Sjöström,2025,https://link.springer.com/chapter/10.1007/978-3-031-86240-3_9,Conference paper
Lagrangian Trajectories and&#xa0;Closure Models in&#xa0;Mixed Quantum-Classical Dynamics,Geometric Science of Information,,,,10.1007/978-3-031-38299-4_31,Cesare TronciFrançois Gay-Balmaz,2023,https://link.springer.com/chapter/10.1007/978-3-031-38299-4_31,Conference paper
Magic Pot: Cryptanalysis of&#xa0;Full AIM2 in&#xa0;the&#xa0;Standard and&#xa0;Related-/reused-Key Settings Using New Elimination Framework,Advances in Cryptology – EUROCRYPT 2026,,,,10.1007/978-3-032-25333-0_3,Alex BiryukovPablo García FernándezAleksei Udovenko,2026,https://link.springer.com/chapter/10.1007/978-3-032-25333-0_3,Conference paper
"Artificial Intelligence, Big Data, and Blockchain: The Synergistic Convergence Reshaping Financial Services",Financial Technology,,,,10.1007/978-981-92-0126-6_30,Mohamed Amine Issami,2026,https://link.springer.com/chapter/10.1007/978-981-92-0126-6_30,Conference paper
Nearly Quantum Computing by&#xa0;Simulation,High Performance Computing,,,,10.1007/978-3-031-23821-5_15,Gilberto J. Díaz TCarlos J. Barrios H.Luiz A. SteffenelJean F. Couturier,2022,https://link.springer.com/chapter/10.1007/978-3-031-23821-5_15,Conference paper
Full Post-Quantum Datagram TLS Handshake in&#xa0;the&#xa0;Internet of&#xa0;Things,"Codes, Cryptology and Information Security",,,,10.1007/978-3-031-33017-9_4,Callum McLoughlinClémentine GrittiJuliet Samandari,2023,https://link.springer.com/chapter/10.1007/978-3-031-33017-9_4,Conference paper
QCCA-Secure Generic Transformations in&#xa0;the&#xa0;Quantum Random Oracle Model,Public-Key Cryptography – PKC 2023,,,,10.1007/978-3-031-31368-4_2,Tianshu ShanJiangxia GeRui Xue,2023,https://link.springer.com/chapter/10.1007/978-3-031-31368-4_2,Conference paper
A Theory of&#xa0;Cartesian Arrays (with Applications in&#xa0;Quantum Circuit Verification),Automated Deduction – CADE 29,,,,10.1007/978-3-031-38499-8_10,Yu-Fang ChenPhilipp RümmerWei-Lun Tsai,2023,https://link.springer.com/chapter/10.1007/978-3-031-38499-8_10,Conference paper
Intelligent Routing for Smart and Sustainable Transportation: Multi-modal Real-Time Data Based Deep Reinforcement Learning Framework,"Big Data Analytics in Astronomy, Science, and Engineering",,,,10.1007/978-3-032-23241-0_8,Shweta JainRajniPrashant Kumar,2026,https://link.springer.com/chapter/10.1007/978-3-032-23241-0_8,Conference paper
Post-quantum Anonymity of&#xa0;Kyber,Public-Key Cryptography – PKC 2023,,,,10.1007/978-3-031-31368-4_1,Varun MaramKeita Xagawa,2023,https://link.springer.com/chapter/10.1007/978-3-031-31368-4_1,Conference paper
Quantum Natural Language Processing: A New and&#xa0;Promising Way to&#xa0;Solve NLP Problems,Artificial Intelligence: Theories and Applications,,,,10.1007/978-3-031-28540-0_17,Yousra BouakbaHacene Belhadef,2023,https://link.springer.com/chapter/10.1007/978-3-031-28540-0_17,Conference paper
Automation Systems for&#xa0;Scientific Calculations for&#xa0;Multiscale Modeling of&#xa0;Composite Materials,Intelligent Systems,,,,10.1007/978-3-032-04764-9_17,K.K. AbgaryanE.S. Gavrilov,2026,https://link.springer.com/chapter/10.1007/978-3-032-04764-9_17,Conference paper
A Quantum Annealing Solution to&#xa0;the&#xa0;Job Shop Scheduling Problem,Computational Science and Its Applications – ICCSA 2023 Workshops,,,,10.1007/978-3-031-37105-9_28,Riad AggouneSamuel Deleplanque,2023,https://link.springer.com/chapter/10.1007/978-3-031-37105-9_28,Conference paper
SATQUBOLIB: A Python Framework for&#xa0;Creating and&#xa0;Benchmarking (Max-)3SAT QUBOs,Innovations for Community Services,,,,10.1007/978-3-031-60433-1_4,Sebastian ZielinskiMagdalena BenkardJonas NüßleinClaudia Linnhoff-PopienSebastian Feld,2024,https://link.springer.com/chapter/10.1007/978-3-031-60433-1_4,Conference paper
A Practical Framework for&#xa0;Lattice-Based Non-interactive Publicly Verifiable Secret Sharing,Post-Quantum Cryptography,,,,10.1007/978-3-032-22698-3_4,Behzad AbdolmalekiJohn ClarkMohammad ForoutaniShahram KhazaeiSajjad Nasirzadeh,2026,https://link.springer.com/chapter/10.1007/978-3-032-22698-3_4,Conference paper
Rethinking Programming Paradigms in the QC-HPC Context,Asynchronous Many-Task Systems and Applications,,,,10.1007/978-3-031-61763-8_8,Silvina Caino-LoresDaniel ClaudinoEugene DumitrescuTravis S. HumbleSonia Lopez AlarconElaine Wong,2024,https://link.springer.com/chapter/10.1007/978-3-031-61763-8_8,Conference paper
"Non-Adaptive One-Way to Hiding Not only Implies Adaptive Quantum Reprogramming, but also Does Better",Public-Key Cryptography – PKC 2026,,,,10.1007/978-3-032-26734-4_4,Heming LiaoJiangxia GeRui XueXiaogang Zhou,2026,https://link.springer.com/chapter/10.1007/978-3-032-26734-4_4,Conference paper
Learning qubo Models for Quantum Annealing: A Constraint-Based Approach,Computational Science – ICCS 2023,,,,10.1007/978-3-031-36030-5_12,Florian RichouxJean-François BaffierPhilippe Codognet,2023,https://link.springer.com/chapter/10.1007/978-3-031-36030-5_12,Conference paper
Early Experiences with&#xa0;a&#xa0;Photonic Quantum Simulator for&#xa0;Solving Job Shop Scheduling Problem,Parallel Processing and Applied Mathematics,,,,10.1007/978-3-031-30445-3_15,Mateusz SlyszKrzysztof KurowskiJan Węglarz,2023,https://link.springer.com/chapter/10.1007/978-3-031-30445-3_15,Conference paper
Cryptographic Security Through a&#xa0;Hardware Root of&#xa0;Trust,"Applied Reconfigurable Computing. Architectures, Tools, and Applications",,,,10.1007/978-3-031-55673-9_8,Luis F. Rojas-MuñozSantiago Sánchez-SolanoMacarena C. Martínez-RodríguezEros Camacho-RuizPablo Navarro-TorreroApurba KarmakarCarlos Fernández-GarcíaErica Tena-SánchezFrancisco E. Potestad-OrdóñezAlejandro Casado-GalánPau Ortega-CastroAntonio J. Acosta-JiménezCarlos J. Jiménez-FernándezPiedad Brox,2024,https://link.springer.com/chapter/10.1007/978-3-031-55673-9_8,Conference paper
POSTER: A Transparent Remote Quantum Random Number Generator over&#xa0;a&#xa0;Quantum-Safe Link,Applied Cryptography and Network Security Workshops,,,,10.1007/978-3-031-16815-4_32,Sergejs KozlovičsJuris Vīksna,2022,https://link.springer.com/chapter/10.1007/978-3-031-16815-4_32,Conference paper
Cooper: A Lightweight Event Recording and&#xa0;Visualization Framework for&#xa0;Data Center Simulations,Algorithmic Aspects of Cloud Computing,,,,10.1007/978-3-032-13744-9_2,Mark DoyleTheodoros AslanidisDimitris Chatzopoulos,2026,https://link.springer.com/chapter/10.1007/978-3-032-13744-9_2,Conference paper
A QNN-Based Framework for&#xa0;Enhancing Reliability in&#xa0;Critical 5G Networks,Intelligent Human Computer Interaction,,,,10.1007/978-3-032-26349-0_11,Anjali TiwariM. NagamaniAbdul Shebaaz Rehman,2026,https://link.springer.com/chapter/10.1007/978-3-032-26349-0_11,Conference paper
An Efficient Designated-Server Public-Key Encryption Scheme with&#xa0;Keyword Search Based on&#xa0;Lattices,Data Security and Privacy Protection,,,,10.1007/978-981-95-3182-0_27,Yuchen ZouHongbo LiPingbin LuoQiong Huang,2026,https://link.springer.com/chapter/10.1007/978-981-95-3182-0_27,Conference paper
SecureCloud: A Cross-Platform Encrypted File Sharing Solution with Forensic Imaging Capability,Cloud Computing,,,,10.1007/978-3-031-92517-7_3,Arunpaul MuthupandianMahmoud ArtemiXiahua FengMarc Conrad,2026,https://link.springer.com/chapter/10.1007/978-3-031-92517-7_3,Conference paper
The Parallelized Implementation of the One-Center Restoration Technique for the Computation of the Dark Matter-Mediated Interactions in the Heavy-Atomic Molecules,Supercomputing,,,,10.1007/978-3-032-13127-0_16,Anna Zakharova,2026,https://link.springer.com/chapter/10.1007/978-3-032-13127-0_16,Conference paper
Reduction of&#xa0;Energy Consumption in&#xa0;a&#xa0;WSN by&#xa0;Means of&#xa0;Quantum Entanglement,Telematics and Computing,,,,10.1007/978-3-031-45316-8_10,Carlos Antonio Ayala TlaloliniVíctor Barrera-FigueroaYunia Verónica García-Tejeda,2023,https://link.springer.com/chapter/10.1007/978-3-031-45316-8_10,Conference paper
"Classical and&#xa0;Quantum Security of&#xa0;Elliptic Curve VRF, via&#xa0;Relative Indifferentiability",Topics in Cryptology – CT-RSA 2023,,,,10.1007/978-3-031-30872-7_4,Chris PeikertJiayu Xu,2023,https://link.springer.com/chapter/10.1007/978-3-031-30872-7_4,Conference paper
Hybrid Deep Learning and&#xa0;QNN for&#xa0;Detecting Attacks Within IoT Networks,Innovative Security Solutions for Information Technology and Communications,,,,10.1007/978-3-032-17443-7_11,Teodor CervinskiCristian TomaMarius PopaCatalin BojaClaudiu BrandasAndrei Cazacu,2026,https://link.springer.com/chapter/10.1007/978-3-032-17443-7_11,Conference paper
On the&#xa0;(Im)plausibility of&#xa0;Public-Key Quantum Money from&#xa0;Collision-Resistant Hash Functions,Advances in Cryptology – ASIACRYPT 2023,,,,10.1007/978-981-99-8742-9_2,Prabhanjan AnanthZihan HuHenry Yuen,2023,https://link.springer.com/chapter/10.1007/978-981-99-8742-9_2,Conference paper
Co-creation and Spontaneous Interaction in Higher Education: An AI-Digital Platform for Showcasing Student-Driven Design Outcomes,Cross-Cultural Design,,,,10.1007/978-3-031-93736-1_4,SzuErh HsuWen-Ko ChiouDing-Hau Huang,2025,https://link.springer.com/chapter/10.1007/978-3-031-93736-1_4,Conference paper
Exploring the&#xa0;Capabilities of&#xa0;Quantum Support Vector Machines for&#xa0;Image Classification on&#xa0;the&#xa0;MNIST Benchmark,Computational Science – ICCS 2023,,,,10.1007/978-3-031-36030-5_15,Mateusz SlyszKrzysztof KurowskiGrzegorz WaligóraJan Węglarz,2023,https://link.springer.com/chapter/10.1007/978-3-031-36030-5_15,Conference paper
T-count Reduction Method Based on&#xa0;Proximal Policy Optimization,Quantum Computation,,,,10.1007/978-981-95-4791-3_2,Keyu XiongTao ShangChenyi ZhangYuchen Liu,2026,https://link.springer.com/chapter/10.1007/978-981-95-4791-3_2,Conference paper
QRUCH Workshop Summary,High Performance Computing,,,,10.1007/978-3-032-07612-0_50,Philippe DenielSuzanne TalonVenkatesh KannanAriana Torres,2026,https://link.springer.com/chapter/10.1007/978-3-032-07612-0_50,Conference paper
"SPDH-Sign: Towards Efficient, Post-quantum Group-Based Signatures",Post-Quantum Cryptography,,,,10.1007/978-3-031-40003-2_5,Christopher BattarbeeDelaram KahrobaeiLudovic PerretSiamak F. Shahandashti,2023,https://link.springer.com/chapter/10.1007/978-3-031-40003-2_5,Conference paper
Black-Box Separations for&#xa0;Non-interactive Classical Commitments in&#xa0;a&#xa0;Quantum World,Advances in Cryptology – EUROCRYPT 2023,,,,10.1007/978-3-031-30545-0_6,Kai-Min ChungYao-Ting LinMohammad Mahmoody,2023,https://link.springer.com/chapter/10.1007/978-3-031-30545-0_6,Conference paper
Automating the Comparison of Quantum Compilers for Quantum Circuits,Service-Oriented Computing,,,,10.1007/978-3-030-87568-8_4,Marie SalmJohanna BarzenFrank LeymannBenjamin WederKaroline Wild,2021,https://link.springer.com/chapter/10.1007/978-3-030-87568-8_4,Conference paper
$${\Pi }$$ : A Unified Framework for&#xa0;Computational Verifiable Secret Sharing,Public-Key Cryptography – PKC 2025,,,,10.1007/978-3-031-91829-2_4,Karim Baghery,2025,https://link.springer.com/chapter/10.1007/978-3-031-91829-2_4,Conference paper
"Allegro-Legato: Scalable, Fast, and Robust Neural-Network Quantum Molecular Dynamics via Sharpness-Aware Minimization",High Performance Computing,,,,10.1007/978-3-031-32041-5_12,Hikaru IbayashiTaufeq Mohammed RazakhLiqiu YangThomas LinkerMarco OlguinShinnosuke HattoriYe LuoRajiv K. KaliaAiichiro NakanoKen-ichi NomuraPriya Vashishta,2023,https://link.springer.com/chapter/10.1007/978-3-031-32041-5_12,Conference paper
MEML-KEM: A Memory-Efficient Implementation of&#xa0;ML-KEM for&#xa0;IoT Devices,Algorithms and Architectures for Parallel Processing,,,,10.1007/978-981-95-8417-8_16,Ruiqi HouYiwen GaoYuejun LiuJingdian MingYongbin Zhou,2026,https://link.springer.com/chapter/10.1007/978-981-95-8417-8_16,Conference paper
A obustness fication Tool for&#xa0; uantum Machine Learning Models,Formal Methods,,,,10.1007/978-3-031-71162-6_21,Yanling LinJi GuanWang FangMingsheng YingZhaofeng Su,2025,https://link.springer.com/chapter/10.1007/978-3-031-71162-6_21,Conference paper
Side-Channel Analysis of&#xa0;Arithmetic Encodings for&#xa0;Post-Quantum Cryptography: Cautionary Notes with&#xa0;Application to&#xa0;Kyber,Progress in Cryptology - AFRICACRYPT 2024,,,,10.1007/978-3-031-64381-1_12,Duyên PayFrançois-Xavier Standaert,2024,https://link.springer.com/chapter/10.1007/978-3-031-64381-1_12,Conference paper
POLKA: Towards Leakage-Resistant Post-quantum CCA-Secure Public Key Encryption,Public-Key Cryptography – PKC 2023,,,,10.1007/978-3-031-31368-4_5,Clément HoffmannBenoît LibertCharles MominThomas PetersFrançois-Xavier Standaert,2023,https://link.springer.com/chapter/10.1007/978-3-031-31368-4_5,Conference paper
Policy Agents for&#xa0;Zero-Trust Kubernetes: A Comprehensive Survey,Algorithmic Aspects of Cloud Computing,,,,10.1007/978-3-032-13744-9_3,Sonika AroraPrashanth JosyulaAnant KumarGangadharayya Hiremath,2026,https://link.springer.com/chapter/10.1007/978-3-032-13744-9_3,Conference paper
Ghidle: Efficient Large-State Block Ciphers for Post-quantum Security,Information Security and Privacy,,,,10.1007/978-3-031-35486-1_18,Motoki NakahashiRentaro ShibaRavi AnandMostafizar RahmanKosei SakamotoFukang LiuTakanori Isobe,2023,https://link.springer.com/chapter/10.1007/978-3-031-35486-1_18,Conference paper
Post-Quantum Signatures in DNSSEC via Request-Based Fragmentation,Post-Quantum Cryptography,,,,10.1007/978-3-031-40003-2_20,Jason GoertzenDouglas Stebila,2023,https://link.springer.com/chapter/10.1007/978-3-031-40003-2_20,Conference paper
A Simple Framework for&#xa0;Secure Key Leasing,Advances in Cryptology – EUROCRYPT 2025,,,,10.1007/978-3-031-91131-6_8,Fuyuki KitagawaTomoyuki MorimaeTakashi Yamakawa,2025,https://link.springer.com/chapter/10.1007/978-3-031-91131-6_8,Conference paper
Solving the Privacy and Security Challenge Using ZKP: Its Positive Impact on the Economy,Information and Cyber Security,,,,10.1007/978-3-032-09660-9_5,Sthembile NtshangaseKedimotse BaruniSiphelele MyakaOyena Mahlasela,2026,https://link.springer.com/chapter/10.1007/978-3-032-09660-9_5,Conference paper
A Hierarchical Lattice-Based Distributed Identity Authentication Scheme,"Broadband Communications, Networks, and Systems",,,,10.1007/978-3-032-14350-1_9,Xinqi DongYijia WangXu ZhangYilei Wang,2026,https://link.springer.com/chapter/10.1007/978-3-032-14350-1_9,Conference paper
"On Theoretical Questions of&#xa0;Machine Learning, Multi-Agent Systems, and&#xa0;Quantum Computing with&#xa0;Their Reciprocal Applications",Multi-Agent Systems,,,,10.1007/978-3-031-43264-4_42,Mahyar Sadeghi Garjan,2023,https://link.springer.com/chapter/10.1007/978-3-031-43264-4_42,Conference paper
Integrating Artifact Translation Into Model Transformation Processes,Service-Oriented Computing,,,,10.1007/978-3-031-72578-4_3,Daniel VietzJohanna BarzenLukas HarzenetterFrank LeymannBenjamin Weder,2025,https://link.springer.com/chapter/10.1007/978-3-031-72578-4_3,Conference paper
Research on&#xa0;the&#xa0;Security Estimation Framework for&#xa0;Code-Based Public Key Cryptography Algorithms,Applied Cryptography and Network Security Workshops,,,,10.1007/978-3-032-01806-9_7,Haoyue FuYunfei CaoHong XiangCongyi Zhang,2026,https://link.springer.com/chapter/10.1007/978-3-032-01806-9_7,Conference paper
Message-Recovery Horizontal Correlation Attack on&#xa0;Classic McEliece,Constructive Approaches for Security Analysis and Design of Embedded Systems,,,,10.1007/978-3-032-01405-4_4,Brice ColombierVincent GrossoPierre-Louis CayrelVlad-Florin Drăgoi,2026,https://link.springer.com/chapter/10.1007/978-3-032-01405-4_4,Conference paper
Partial Key Overwrite Attacks in&#xa0;Microcontrollers: A&#xa0;Survey,Constructive Approaches for Security Analysis and Design of Embedded Systems,,,,10.1007/978-3-032-01405-4_18,Pcy SluysLennert WoutersBenedikt GierlichsIngrid Verbauwhede,2026,https://link.springer.com/chapter/10.1007/978-3-032-01405-4_18,Conference paper
Improved Cost-Metric for&#xa0;Nearest Neighbor Mapping of&#xa0;Quantum Circuits to&#xa0;2-Dimensional Hexagonal Architecture,Reversible Computation,,,,10.1007/978-3-031-38100-3_14,Kamalika DattaAbhoy KoleIndranil SenguptaRolf Drechsler,2023,https://link.springer.com/chapter/10.1007/978-3-031-38100-3_14,Conference paper
QIVISE: A Quantum-Inspired Interactive Video Search Engine in&#xa0;VBS2023,MultiMedia Modeling,,,,10.1007/978-3-031-27077-2_52,Weixi SongJiangshan HeXinghan LiShiwei FengChao Liang,2023,https://link.springer.com/chapter/10.1007/978-3-031-27077-2_52,Conference paper
Scalable Block-Sparse Matrix Multiplication Using Template Task Graphs,Asynchronous Many-Task Systems and Applications,,,,10.1007/978-3-031-97196-9_10,Joseph SchuchartAurelien BouteillerThomas HeraultEdvard ValeevGeorge BosilcaRobert J. Harrison,2026,https://link.springer.com/chapter/10.1007/978-3-031-97196-9_10,Conference paper
Towards Efficient Reasoning of&#xa0;Quantum Programs,Static Analysis,,,,10.1007/978-3-031-22308-2_2,Nengkun Yu,2022,https://link.springer.com/chapter/10.1007/978-3-031-22308-2_2,Conference paper
Dead Gate Elimination,Computational Science – ICCS 2025,,,,10.1007/978-3-031-97632-2_10,Yanbin ChenChristian B. MendlHelmut Seidl,2025,https://link.springer.com/chapter/10.1007/978-3-031-97632-2_10,Conference paper
FPTRU: Optimization of&#xa0;NTRU-Prime and&#xa0;TLS Performance Assessment,Progress in Cryptology - AFRICACRYPT 2025,,,,10.1007/978-3-031-97260-7_11,Xiaowen HuHanyu WeiHengchuan ZouZhichuang LiangWenqian LiYunlei Zhao,2026,https://link.springer.com/chapter/10.1007/978-3-031-97260-7_11,Conference paper
HM-QCNN: Hybrid Multi-branches Quantum-Classical Neural Network for Image Classification,Advanced Data Mining and Applications,,,,10.1007/978-3-031-46664-9_10,Haowen LiuYufei GaoLei ShiLin WeiZheng ShanBo Zhao,2023,https://link.springer.com/chapter/10.1007/978-3-031-46664-9_10,Conference paper
Data-Driven Social Signal Mining for&#xa0;Stock Return Modeling via&#xa0;LinkedIn Networks,Social Networks Analysis and Mining,,,,10.1007/978-3-032-14107-1_19,Nick YennerellBenjamin ScottLuke RogersAaron MarchBehnaz Moradi-Jamei,2026,https://link.springer.com/chapter/10.1007/978-3-032-14107-1_19,Conference paper
ZKBdf: A ZKBoo-Based Quantum-Secure Verifiable Delay Function with Prover-Secret,Applied Cryptography and Network Security Workshops,,,,10.1007/978-3-031-41181-6_29,Teik Guan TanVishal SharmaZeng Peng LiPawel SzalachowskiJianying Zhou,2023,https://link.springer.com/chapter/10.1007/978-3-031-41181-6_29,Conference paper
A Gapless Post-quantum Hash Proof System in&#xa0;the&#xa0;Hamming Metric,Applied Cryptography  and Network Security,,,,10.1007/978-3-031-33488-7_25,Bénédikt TranSerge Vaudenay,2023,https://link.springer.com/chapter/10.1007/978-3-031-33488-7_25,Conference paper
Conditionally Linkable Attribute-Based Signatures,Public-Key Cryptography – PKC 2026,,,,10.1007/978-3-032-26737-5_12,Minh PhamKhoa NguyenSlim BettaiebMukul KulkarniWilly Susilo,2026,https://link.springer.com/chapter/10.1007/978-3-032-26737-5_12,Conference paper
Software with&#xa0;Certified Deletion,Advances in Cryptology – EUROCRYPT 2024,,,,10.1007/978-3-031-58737-5_4,James BartusekVipul GoyalDakshita KhuranaGiulio MalavoltaJustin RaizesBhaskar Roberts,2024,https://link.springer.com/chapter/10.1007/978-3-031-58737-5_4,Conference paper
Type-Based Verification of&#xa0;Connectivity Constraints in&#xa0;Lattice Surgery,Programming Languages and Systems,,,,10.1007/978-981-97-8943-6_11,Ryo WakizakaYasunari SuzukiAtsushi Igarashi,2025,https://link.springer.com/chapter/10.1007/978-981-97-8943-6_11,Conference paper
Post-quantum Sigma Protocols and&#xa0;Signatures from&#xa0;Low-Rank Matrix Completions,Provable and Practical Security,,,,10.1007/978-3-031-45513-1_11,Jiaming WenHouzhen WangHuanguo Zhang,2023,https://link.springer.com/chapter/10.1007/978-3-031-45513-1_11,Conference paper
A Task-Parallel Pipeline Programming Model with&#xa0;Token Dependency,Asynchronous Many-Task Systems and Applications,,,,10.1007/978-3-031-97196-9_1,Cheng-Hsiang ChiuWan-Luan LeeBoyang ZhangYi-Hua ChungChe ChangTsung-Wei Huang,2026,https://link.springer.com/chapter/10.1007/978-3-031-97196-9_1,Conference paper
Quantum Data Classification by a Dissipative Protocol with a Superconducting Quantum Circuit Implementation,Electrical and Computer Engineering,,,,10.1007/978-3-031-01984-5_13,Ufuk KorkmazCem SangaDeniz Türkpençe,2022,https://link.springer.com/chapter/10.1007/978-3-031-01984-5_13,Conference paper
Making Classical (Threshold) Signatures Post-quantum for&#xa0;Single Use on&#xa0;a&#xa0;Public Ledger,Advances in Information and Computer Security,,,,10.1007/978-3-031-41326-1_10,Laurane MarcoAbdullah TalayhanSerge Vaudenay,2023,https://link.springer.com/chapter/10.1007/978-3-031-41326-1_10,Conference paper
Parallelism Everywhere: The Internet of Everything and Parallel Computing,Internet of Everything,,,,10.1007/978-3-031-84426-3_3,Kexing ZhouJuan Chen,2025,https://link.springer.com/chapter/10.1007/978-3-031-84426-3_3,Conference paper
A Comprehensive Digital Signature System for Cross-Platform Document Authentication and Security,Advances in Emerging Technologies and Computing Innovations,,,,10.1007/978-3-031-92854-3_11,Rupesh MahajanBhargav ChaudhariSanika DhongadeSamruddhi DhongadeManishakumari Tiwari,2025,https://link.springer.com/chapter/10.1007/978-3-031-92854-3_11,Conference paper
Migrating Blockchains Away from&#xa0;ECDSA for&#xa0;Post-quantum Security: A Study of&#xa0;Impact on&#xa0;Users and&#xa0;Applications,"Data Privacy Management, Cryptocurrencies and Blockchain Technology",,,,10.1007/978-3-031-25734-6_19,Teik Guan TanJianying Zhou,2023,https://link.springer.com/chapter/10.1007/978-3-031-25734-6_19,Conference paper
Numerical Errors in&#xa0;Quantitative System Analysis With Decision Diagrams,Quantitative Evaluation of Systems and Formal Modeling and Analysis of Timed Systems,,,,10.1007/978-3-032-05792-1_20,Sebastiaan BrandArend-Jan QuistRichard M. K. van DijkAlfons Laarman,2026,https://link.springer.com/chapter/10.1007/978-3-032-05792-1_20,Conference paper
Quantum Ecosystem Development Using Advanced Cloud Services,Ubiquitous Networking,,,,10.1007/978-3-030-86356-2_14,Lalitha Nallamothula,2021,https://link.springer.com/chapter/10.1007/978-3-030-86356-2_14,Conference paper
MolBench: A Benchmark of&#xa0;AI Models for&#xa0;Molecular Property Prediction,"Benchmarking, Measuring, and Optimizing",,,,10.1007/978-981-97-0316-6_4,Xiuyu JiangLiqin TanJianhuan CenQingsong Zou,2024,https://link.springer.com/chapter/10.1007/978-981-97-0316-6_4,Conference paper
ARAMA: Adaptive Resource-Aware Mitigation Against DSM Attacks in&#xa0;Open5GS-Based 5G Networks,Intelligent Human Computer Interaction,,,,10.1007/978-3-032-26352-0_3,T. SrikanthM. Nagamani,2026,https://link.springer.com/chapter/10.1007/978-3-032-26352-0_3,Conference paper
